Product,Brand,Quantity Sold,Region,Core Specification,Processor Specification,RAM,ROM,SSD,Price
1,13,9,0,4,7,8,512,0,170499
1,17,7,1,4,1,32,256,0,49423
0,19,6,0,3,6,12,1,1024,116455
1,12,8,0,4,1,32,64,0,98341
1,1,6,1,4,2,4,512,0,82989
0,17,10,0,1,4,32,512,256,18024
1,11,6,4,4,2,6,256,0,23828
1,6,7,1,4,9,8,128,0,181730
0,17,5,0,6,12,12,1,2048,166087
1,7,7,3,4,10,12,256,0,158419
1,11,2,3,4,7,12,512,0,54013
0,8,7,0,2,5,6,64,256,85071
0,5,6,4,3,6,16,128,2048,55571
1,19,1,0,4,10,12,256,0,41681
1,2,6,2,4,8,8,512,0,91571
0,3,8,1,3,6,32,1,256,55932
0,2,6,2,8,14,6,256,2048,154422
1,10,8,4,4,7,8,1,0,51131
1,18,4,3,4,0,6,256,0,69419
0,18,1,2,1,4,4,128,2048,40377
1,1,10,4,4,9,12,64,0,36200
1,11,1,4,4,9,32,256,0,121976
0,13,5,2,1,4,4,256,256,67125
1,1,8,1,4,0,6,256,0,14796
0,17,7,3,8,14,16,512,256,69785
1,11,4,0,4,9,8,64,0,125585
1,4,6,1,4,1,6,512,0,79563
1,7,9,2,4,7,6,128,0,41438
1,15,4,0,4,7,4,128,0,84272
0,19,2,0,6,12,12,64,512,165367
0,19,3,3,8,14,8,256,2048,199242
0,10,3,1,1,4,8,256,512,149472
1,0,2,2,4,10,4,256,0,160442
1,14,8,0,4,9,8,1,0,189641
0,18,2,3,0,3,12,1,1024,60389
1,13,10,0,4,8,32,256,0,70785
0,9,7,1,3,6,8,256,512,131654
1,13,5,1,4,7,8,1,0,53329
0,7,1,2,5,11,4,512,256,132845
1,15,8,0,4,8,4,64,0,65468
0,12,7,4,0,3,32,256,256,148187
1,12,1,1,4,10,16,512,0,102928
1,13,3,4,4,9,32,128,0,45372
1,14,1,3,4,0,16,256,0,20334
0,2,2,0,6,12,6,256,512,157116
0,12,7,2,5,11,8,256,2048,84717
0,14,7,4,3,6,32,128,512,64872
1,10,4,3,4,8,12,512,0,66315
0,16,2,2,2,5,32,256,512,29601
1,14,10,0,4,9,8,128,0,65380
0,11,1,0,6,12,6,1,512,100493
0,6,7,2,7,13,6,128,256,55957
0,4,3,2,6,12,6,1,2048,106185
1,18,2,4,4,10,6,1,0,186836
0,12,7,0,7,13,32,1,1024,10453
1,12,8,2,4,2,12,1,0,70938
0,2,2,0,1,4,4,128,1024,127563
0,5,10,0,6,12,12,512,256,5671
1,11,9,2,4,2,32,64,0,36225
1,13,5,0,4,9,4,64,0,25124
1,13,2,2,4,1,32,1,0,177835
0,18,1,1,0,3,12,256,2048,75078
0,2,3,1,2,5,4,64,2048,12805
1,4,3,4,4,9,16,64,0,53462
0,6,10,1,7,13,8,1,1024,195698
1,14,9,1,4,7,12,512,0,145420
0,2,5,1,5,11,4,64,1024,108965
1,5,5,0,4,0,32,128,0,149202
0,0,10,4,1,4,12,64,1024,193385
0,17,1,0,2,5,4,1,256,177621
1,10,6,3,4,7,16,128,0,56218
0,12,4,2,0,3,6,64,512,5194
0,9,8,2,0,3,6,1,1024,166059
0,0,5,4,5,11,32,64,1024,194106
0,7,5,2,5,11,16,1,1024,175684
0,15,8,3,2,5,4,64,2048,68883
1,13,6,0,4,2,12,128,0,153449
1,0,7,2,4,2,32,256,0,193650
1,10,7,0,4,0,4,64,0,55529
1,13,1,2,4,7,8,1,0,156193
0,0,7,4,6,12,6,1,512,144768
1,3,1,0,4,0,32,128,0,154044
1,10,1,2,4,2,16,1,0,127883
1,14,2,1,4,7,12,256,0,186960
1,5,4,2,4,1,6,128,0,184321
0,9,9,1,0,3,6,64,256,42150
0,14,8,3,1,4,32,128,512,111025
0,19,4,1,5,11,32,128,1024,28783
1,18,3,3,4,2,6,512,0,69388
0,10,3,1,0,3,32,256,2048,160945
0,1,3,1,7,13,8,1,1024,11289
1,17,5,1,4,2,6,128,0,40882
0,2,10,1,8,14,4,64,1024,13035
0,2,1,4,1,4,16,512,1024,74063
1,12,7,3,4,9,32,256,0,66401
1,11,10,1,4,2,12,256,0,31324
1,0,10,3,4,9,32,1,0,108030
1,0,2,3,4,1,4,64,0,33645
1,13,9,1,4,0,8,64,0,168477
1,6,6,0,4,1,32,64,0,157093
0,11,7,4,0,3,8,1,2048,81341
0,4,1,2,6,12,8,1,512,67643
0,4,4,2,1,4,16,1,1024,84188
1,10,4,1,4,9,16,256,0,22741
1,15,8,1,4,1,12,1,0,22461
1,16,3,1,4,10,8,64,0,126238
1,13,2,3,4,8,12,256,0,195565
0,10,1,2,2,5,6,256,1024,29500
0,19,9,3,3,6,4,256,1024,103947
1,1,5,4,4,1,16,64,0,66851
1,19,10,2,4,1,32,1,0,148938
0,18,9,1,6,12,16,64,512,118292
1,14,3,4,4,1,12,128,0,153088
0,10,8,2,2,5,8,1,1024,60755
0,15,3,2,8,14,6,1,1024,47708
1,3,10,0,4,0,16,1,0,121231
1,12,7,3,4,9,32,256,0,135578
0,10,2,1,8,14,32,128,1024,139384
0,17,10,1,3,6,4,256,2048,157702
0,14,5,1,1,4,4,128,1024,119142
1,3,6,2,4,10,6,512,0,6115
0,10,8,1,5,11,12,128,1024,186313
0,5,6,0,6,12,32,64,1024,122290
0,18,10,3,0,3,6,256,1024,41116
0,16,8,2,1,4,12,256,2048,119192
1,3,3,3,4,7,32,1,0,115829
0,15,4,0,3,6,32,512,256,117012
1,11,8,1,4,0,32,512,0,141376
0,18,5,4,5,11,6,1,1024,196121
0,5,9,0,0,3,12,256,512,94917
1,0,10,3,4,10,4,1,0,36034
0,1,3,1,7,13,12,64,2048,87034
1,19,3,4,4,10,6,1,0,61584
1,8,6,4,4,2,4,256,0,78092
1,8,6,2,4,7,16,64,0,186556
1,19,2,0,4,2,16,1,0,60482
1,16,1,4,4,2,16,1,0,115021
1,4,8,3,4,10,32,1,0,141690
0,2,7,0,5,11,12,64,1024,122063
1,7,1,0,4,2,12,1,0,87923
1,18,7,3,4,9,16,1,0,124343
0,10,2,2,5,11,6,1,256,33372
1,5,9,0,4,2,12,64,0,48773
0,5,9,0,5,11,16,256,512,59863
0,12,1,3,6,12,12,64,512,109799
0,7,8,2,8,14,16,256,512,122873
1,2,5,1,4,0,8,1,0,62980
0,13,2,2,5,11,12,1,2048,197803
1,15,3,3,4,10,12,64,0,34313
1,1,5,4,4,7,12,512,0,88159
1,11,1,2,4,10,6,64,0,59026
1,13,10,2,4,7,4,64,0,15482
1,10,5,1,4,8,8,64,0,66214
0,0,8,0,3,6,16,64,512,130575
1,10,4,0,4,1,16,256,0,145244
1,11,8,2,4,10,6,64,0,23714
0,5,8,3,7,13,8,128,512,123735
0,0,6,1,7,13,4,64,2048,145191
0,12,4,1,1,4,12,64,1024,42710
1,10,10,4,4,0,12,64,0,164778
1,17,1,4,4,0,6,1,0,180581
1,4,1,4,4,9,8,128,0,132070
0,12,2,4,2,5,16,128,2048,60301
1,6,9,4,4,2,32,64,0,163416
1,18,6,4,4,9,8,128,0,25537
1,15,7,2,4,0,32,128,0,112236
1,4,4,0,4,10,32,128,0,27440
1,6,9,4,4,1,16,512,0,163566
1,13,8,0,4,2,6,64,0,6181
1,19,2,0,4,2,4,512,0,155821
1,17,9,4,4,10,12,128,0,183926
0,12,7,1,7,13,12,128,256,99395
1,5,2,0,4,0,16,256,0,197364
0,16,5,0,2,5,32,64,2048,152290
0,10,10,0,5,11,16,256,2048,17149
0,11,7,0,1,4,16,256,512,52797
1,15,5,2,4,10,32,512,0,63287
0,16,2,0,5,11,4,64,1024,156570
1,4,9,1,4,0,6,1,0,33064
1,18,5,3,4,9,12,512,0,136893
0,5,8,3,6,12,6,512,256,157388
1,5,3,0,4,8,6,128,0,193189
0,5,4,3,3,6,32,512,512,74230
1,4,9,4,4,9,32,1,0,48175
0,2,10,4,6,12,16,64,512,32149
0,6,9,2,1,4,12,64,512,38743
0,10,2,3,6,12,32,1,1024,39456
1,1,9,0,4,7,6,64,0,122613
0,15,5,3,5,11,16,512,256,116273
0,12,10,1,0,3,32,512,1024,39791
1,0,3,3,4,10,4,512,0,182152
1,8,5,1,4,8,32,128,0,121231
1,8,6,4,4,2,8,256,0,24612
1,10,7,0,4,0,12,64,0,31313
1,15,4,0,4,7,12,128,0,43854
0,0,3,1,3,6,32,256,512,188239
1,17,1,2,4,1,16,512,0,138709
1,5,6,0,4,1,16,1,0,56525
0,16,7,4,0,3,6,64,2048,85865
1,9,1,3,4,1,16,256,0,148236
0,0,10,2,3,6,12,256,2048,76351
1,11,6,0,4,0,12,1,0,51302
0,9,7,4,3,6,32,512,512,173494
1,16,10,3,4,8,16,256,0,40365
0,11,8,2,1,4,16,128,512,29295
0,2,8,3,7,13,6,256,256,31064
1,4,3,1,4,8,6,128,0,177135
0,11,1,1,8,14,32,1,512,99189
1,4,7,2,4,0,16,128,0,180859
1,5,9,3,4,9,8,128,0,148667
1,6,3,3,4,7,6,64,0,67859
1,19,7,0,4,2,4,256,0,86935
1,11,1,3,4,7,16,512,0,176299
1,16,1,1,4,9,4,64,0,120888
0,10,3,0,8,14,8,256,256,98799
1,13,5,2,4,8,4,512,0,63626
1,8,1,4,4,8,16,64,0,77273
0,8,5,0,8,14,16,256,512,63863
0,1,3,1,6,12,32,1,2048,108508
0,12,7,3,0,3,6,512,256,78040
1,14,7,0,4,8,6,128,0,74950
1,4,7,4,4,7,16,256,0,141573
1,15,2,4,4,10,4,512,0,150240
0,5,7,0,6,12,6,1,512,65217
1,10,2,4,4,2,6,128,0,137815
1,11,10,2,4,8,16,64,0,187653
0,15,4,4,7,13,16,128,256,43812
1,13,4,2,4,1,8,1,0,170533
1,6,3,4,4,10,12,64,0,155607
1,7,7,1,4,2,8,64,0,55099
1,0,4,3,4,10,8,128,0,53964
1,1,7,1,4,7,4,512,0,199298
1,12,4,2,4,1,32,128,0,60915
1,1,4,3,4,1,6,128,0,85872
1,0,3,2,4,0,6,128,0,180752
0,8,5,1,0,3,16,128,2048,199224
0,5,10,3,2,5,16,1,256,138911
0,1,9,4,5,11,8,512,1024,163455
0,13,10,3,8,14,6,128,2048,73170
1,16,3,1,4,8,8,512,0,137252
1,12,7,0,4,9,12,64,0,159102
1,4,2,4,4,2,32,256,0,29807
1,18,9,1,4,8,4,512,0,5356
1,12,1,2,4,7,6,64,0,36529
1,7,7,1,4,1,8,64,0,156704
1,2,2,3,4,7,6,1,0,81845
0,15,6,4,7,13,4,128,512,53692
1,9,8,4,4,9,8,1,0,189931
1,11,2,2,4,0,32,256,0,176817
0,12,1,3,5,11,12,64,1024,159910
0,15,5,3,2,5,8,64,2048,50411
1,7,6,0,4,8,8,128,0,48283
0,8,5,2,0,3,16,1,2048,135977
0,9,6,4,8,14,16,256,2048,113247
1,13,8,3,4,0,6,256,0,47408
0,17,4,1,3,6,12,256,2048,105981
0,14,10,4,7,13,4,64,256,29951
1,6,4,0,4,10,16,512,0,90195
1,19,6,2,4,7,4,1,0,112659
1,19,10,3,4,10,6,512,0,91134
0,2,5,0,7,13,8,1,512,192407
1,2,3,4,4,10,4,512,0,88113
1,8,8,0,4,0,4,128,0,119838
0,18,5,2,6,12,12,128,512,42139
1,8,2,3,4,2,4,64,0,119267
0,1,7,2,8,14,12,64,512,95342
0,13,2,0,2,5,16,512,512,109432
1,14,7,1,4,7,32,128,0,153231
0,10,6,3,8,14,12,256,1024,146966
0,12,2,3,3,6,4,512,256,16527
1,13,2,3,4,0,8,256,0,10040
1,18,6,3,4,8,4,256,0,145866
0,1,1,0,5,11,4,512,2048,179386
1,8,2,0,4,7,6,128,0,192158
1,19,5,4,4,0,8,1,0,148307
0,13,2,2,7,13,4,1,2048,183116
0,13,7,3,6,12,6,512,2048,21131
1,3,4,4,4,8,8,256,0,85568
0,10,10,4,7,13,12,1,2048,115592
1,7,5,2,4,1,12,1,0,172518
0,2,3,1,7,13,32,512,1024,176270
0,18,3,1,7,13,32,128,2048,81580
1,9,9,4,4,1,16,1,0,165993
0,11,7,2,7,13,32,256,1024,37234
1,7,4,2,4,10,16,128,0,58526
1,19,2,0,4,0,32,1,0,186312
0,6,9,2,3,6,12,1,1024,29923
1,11,5,0,4,7,32,64,0,119111
0,3,7,3,7,13,32,256,1024,77921
0,19,4,3,7,13,6,1,256,8304
0,10,1,1,6,12,12,64,512,99851
0,13,1,4,1,4,4,64,512,183645
0,2,3,0,0,3,32,512,256,53595
0,8,9,2,6,12,6,1,2048,36083
1,13,9,1,4,10,32,256,0,70528
1,5,5,0,4,8,32,1,0,156753
1,14,7,0,4,2,32,128,0,39881
1,13,10,2,4,10,6,512,0,156119
0,1,10,1,6,12,6,128,2048,165989
0,6,9,2,2,5,8,256,512,30762
1,8,5,4,4,0,12,64,0,137343
1,10,2,1,4,8,8,512,0,22239
1,7,2,0,4,1,32,512,0,145188
1,10,8,2,4,9,8,256,0,192944
1,13,7,2,4,7,4,512,0,109763
1,13,4,3,4,10,4,1,0,129100
0,7,2,2,3,6,6,64,1024,176348
1,11,1,1,4,0,6,256,0,37419
0,9,2,4,7,13,12,512,2048,50701
0,18,3,3,5,11,6,1,512,92188
1,9,5,4,4,7,12,64,0,65362
0,9,6,3,8,14,4,64,1024,105566
1,19,4,1,4,2,12,256,0,124971
0,13,6,3,3,6,8,128,1024,168687
0,9,4,2,6,12,16,128,2048,136968
1,3,3,0,4,2,8,512,0,162119
1,3,2,0,4,8,4,128,0,148586
1,15,4,3,4,1,16,512,0,115720
1,14,9,2,4,1,32,64,0,33720
1,0,1,4,4,9,8,512,0,22682
0,16,2,0,7,13,6,256,2048,59906
0,6,8,2,8,14,12,512,2048,137072
0,9,5,2,0,3,6,512,256,14171
1,4,4,4,4,0,4,256,0,52471
1,2,6,0,4,10,8,64,0,133705
1,9,10,3,4,9,16,1,0,182347
0,10,8,2,1,4,12,256,256,50072
0,14,3,4,8,14,12,256,1024,87765
0,19,2,0,6,12,6,1,1024,167929
1,4,9,4,4,2,16,256,0,28364
1,17,1,0,4,1,32,512,0,188122
0,0,2,2,7,13,32,256,256,117750
1,12,3,3,4,1,32,128,0,143059
0,14,9,1,2,5,8,64,2048,36924
1,18,3,1,4,2,12,512,0,32973
0,6,2,4,5,11,12,1,256,112364
1,9,9,2,4,10,4,64,0,120631
1,8,5,4,4,10,12,512,0,95237
1,10,8,4,4,9,4,64,0,181546
1,18,9,0,4,0,4,64,0,116600
1,0,7,0,4,7,12,128,0,140908
1,13,1,0,4,1,12,1,0,161258
1,12,2,4,4,10,8,256,0,25117
0,2,1,2,8,14,12,1,1024,59562
1,19,5,4,4,9,16,256,0,152325
1,4,2,2,4,7,16,512,0,41903
0,15,4,0,2,5,4,64,2048,74421
0,13,1,2,3,6,8,512,256,37609
0,2,3,0,3,6,32,128,512,43430
0,16,1,2,0,3,4,64,1024,113415
0,6,2,2,6,12,16,128,1024,88955
1,13,9,0,4,10,12,256,0,26892
0,5,6,0,7,13,6,512,1024,136730
0,11,1,1,1,4,4,128,1024,118626
0,13,6,1,2,5,32,1,512,13968
0,2,2,3,5,11,12,1,512,108760
0,17,4,1,2,5,8,512,1024,35715
0,18,10,3,5,11,32,128,512,84618
1,11,1,2,4,8,6,64,0,45749
1,13,1,2,4,1,8,256,0,76996
0,6,9,4,2,5,6,1,256,88170
1,0,6,0,4,7,16,1,0,139504
1,2,7,1,4,9,16,1,0,93877
1,9,10,0,4,7,4,128,0,121897
0,6,1,3,0,3,8,512,512,54687
0,15,9,1,1,4,4,1,1024,117285
1,17,3,0,4,8,12,512,0,159996
1,9,6,4,4,7,8,256,0,102834
0,7,6,2,5,11,8,64,256,161846
0,15,10,2,0,3,16,256,256,61428
1,16,6,1,4,8,16,128,0,54605
0,3,1,2,7,13,16,64,256,25401
0,4,6,2,5,11,12,256,1024,170659
1,19,8,1,4,7,8,512,0,49444
0,1,4,4,8,14,8,256,1024,158997
1,2,5,3,4,0,32,128,0,110457
1,1,9,1,4,8,32,64,0,98450
1,8,1,0,4,2,32,64,0,12413
1,6,8,2,4,8,12,1,0,92081
0,10,7,1,1,4,8,128,2048,64724
1,7,10,4,4,7,12,512,0,170774
0,14,9,4,1,4,4,128,256,52853
0,8,6,1,8,14,16,128,256,177311
0,15,5,4,6,12,4,512,512,22822
0,8,2,0,6,12,8,64,512,132963
0,14,1,1,1,4,4,256,256,169139
0,18,5,4,1,4,32,128,512,142933
1,3,3,2,4,0,4,128,0,172571
1,7,3,0,4,2,4,256,0,106078
1,7,5,4,4,1,8,64,0,5171
1,10,10,3,4,7,16,256,0,196458
1,13,4,4,4,7,12,256,0,54478
1,10,3,2,4,8,12,512,0,41272
1,15,5,2,4,0,12,128,0,139950
0,0,6,1,6,12,4,1,512,178136
0,6,4,1,2,5,6,512,1024,105571
1,15,3,0,4,0,4,1,0,136574
0,15,8,2,8,14,32,128,2048,179008
0,12,10,4,1,4,6,256,512,119180
0,0,9,2,3,6,6,128,2048,123420
0,18,10,0,0,3,4,128,1024,90994
0,17,2,3,5,11,8,128,256,6840
0,9,5,1,7,13,16,128,512,155503
0,17,6,0,0,3,32,512,256,157585
1,5,3,2,4,7,4,128,0,177829
1,0,3,0,4,7,16,128,0,53717
1,17,1,4,4,10,16,512,0,146055
0,11,1,3,7,13,32,256,256,135408
1,4,8,0,4,7,4,64,0,110671
1,14,8,1,4,2,6,512,0,117366
1,10,3,1,4,2,8,64,0,40619
0,3,8,1,5,11,8,256,1024,174926
1,2,2,1,4,2,6,128,0,81832
1,16,8,0,4,10,12,64,0,53651
1,14,8,0,4,2,8,512,0,91017
0,14,5,2,5,11,4,256,256,146933
1,4,6,2,4,0,16,1,0,123021
0,15,2,3,7,13,32,128,2048,180371
1,6,2,3,4,0,16,256,0,195029
1,10,9,2,4,0,12,1,0,45823
1,15,4,0,4,9,4,512,0,150593
0,15,4,4,7,13,4,512,512,149875
1,7,6,2,4,10,8,512,0,91895
0,0,9,3,0,3,16,512,256,68105
1,4,10,2,4,1,32,64,0,11426
1,12,1,3,4,9,8,256,0,88716
1,14,2,3,4,7,6,512,0,35255
1,11,4,0,4,1,6,128,0,56937
1,2,2,1,4,2,4,64,0,187472
1,18,8,1,4,0,4,256,0,177359
0,6,9,1,1,4,6,256,1024,83681
0,13,2,0,7,13,6,256,512,178520
0,10,4,3,7,13,4,256,256,90624
0,2,6,4,7,13,16,1,2048,192173
0,18,5,3,3,6,32,64,2048,37133
0,2,3,0,1,4,8,1,2048,105329
0,16,7,1,5,11,8,128,512,131697
1,5,10,2,4,9,8,256,0,133604
0,3,2,1,0,3,8,128,1024,135281
1,19,7,2,4,10,32,256,0,94228
0,14,7,2,5,11,32,1,2048,142696
0,9,9,0,3,6,6,1,256,173827
0,2,9,1,1,4,8,256,512,119237
1,5,4,1,4,1,8,1,0,116246
1,5,1,1,4,2,32,256,0,97393
1,14,2,1,4,9,12,128,0,84524
1,19,4,0,4,0,32,128,0,103343
0,6,7,0,1,4,4,1,2048,100033
0,17,1,1,3,6,8,64,256,46280
0,10,7,2,6,12,6,1,1024,154402
0,19,6,3,3,6,32,256,256,123684
1,12,1,3,4,8,8,256,0,112528
0,0,8,1,7,13,16,256,2048,136750
0,14,9,3,7,13,4,1,512,38365
0,8,2,3,7,13,32,128,256,14305
1,3,5,3,4,0,8,256,0,147923
0,18,2,3,3,6,32,256,2048,154288
1,1,8,1,4,1,6,512,0,78910
0,12,9,3,7,13,4,512,256,104765
0,8,10,4,8,14,6,64,2048,99648
0,18,1,1,1,4,16,64,256,116710
1,16,10,2,4,9,12,64,0,194040
1,19,10,4,4,0,8,256,0,55347
0,12,5,0,7,13,32,64,1024,80769
0,2,2,2,7,13,16,512,2048,42952
0,5,5,0,1,4,8,128,512,99505
1,2,4,4,4,10,32,128,0,181813
0,11,9,0,6,12,32,512,1024,35217
0,12,2,3,3,6,12,64,256,147142
0,9,3,4,2,5,8,256,512,114679
1,5,3,4,4,7,16,64,0,76935
0,18,6,0,8,14,4,1,256,148516
1,7,2,2,4,7,6,512,0,63440
1,5,2,2,4,10,12,512,0,67542
1,11,6,1,4,7,6,512,0,180000
0,6,7,1,5,11,12,512,512,143313
1,8,7,3,4,10,12,1,0,108951
1,3,8,1,4,1,4,1,0,188438
0,4,1,1,1,4,6,1,512,11512
1,8,4,3,4,8,4,256,0,130128
0,19,1,2,8,14,16,256,512,15025
1,10,8,1,4,9,12,512,0,88462
1,14,8,4,4,2,8,512,0,112835
1,18,9,2,4,7,4,64,0,31797
1,17,9,4,4,9,8,128,0,115134
1,4,1,3,4,8,8,512,0,179073
1,10,2,0,4,2,8,256,0,178281
0,11,8,0,5,11,4,256,2048,111667
1,15,5,4,4,8,12,64,0,42550
1,17,6,2,4,2,32,128,0,138132
1,5,7,0,4,8,8,64,0,127175
1,15,8,2,4,0,8,64,0,18265
1,9,2,1,4,0,32,1,0,132133
1,7,5,2,4,1,6,512,0,15913
1,17,1,4,4,7,8,512,0,120602
0,14,7,3,2,5,6,128,512,147700
0,4,10,1,2,5,32,64,2048,145757
1,10,2,1,4,2,32,512,0,58604
1,10,4,3,4,1,4,512,0,62462
0,0,3,0,5,11,16,1,256,57252
0,13,8,3,0,3,12,128,1024,184879
1,8,4,3,4,2,32,1,0,83240
1,14,1,4,4,9,8,128,0,99287
1,16,1,4,4,9,32,1,0,64926
0,5,6,0,3,6,16,128,2048,64782
1,7,10,0,4,10,32,64,0,189472
1,0,6,0,4,10,4,256,0,45714
0,6,10,4,6,12,32,1,256,75837
0,10,6,2,0,3,8,256,512,113280
1,14,7,2,4,10,16,256,0,38137
1,1,8,0,4,2,4,1,0,91026
1,0,5,4,4,8,4,128,0,15382
1,17,9,0,4,1,32,256,0,29656
1,2,1,2,4,2,32,1,0,12272
1,2,10,4,4,7,32,256,0,114025
0,12,8,4,8,14,16,256,512,171708
1,14,4,3,4,7,16,256,0,72302
0,0,1,0,2,5,4,256,2048,118809
1,13,3,1,4,2,12,128,0,142488
0,7,10,1,6,12,32,128,2048,122629
0,3,7,4,2,5,8,128,1024,158165
1,2,3,4,4,8,8,1,0,44526
1,8,3,3,4,0,6,512,0,83384
0,11,6,4,6,12,12,1,256,60388
0,19,8,3,6,12,32,512,256,103039
1,5,10,2,4,9,4,1,0,152279
1,9,3,2,4,2,4,256,0,110303
1,10,1,3,4,7,8,256,0,154181
0,17,10,4,8,14,12,256,2048,156798
0,16,9,4,3,6,16,256,512,160888
1,12,5,4,4,0,6,256,0,28750
1,18,10,2,4,0,4,64,0,53431
0,1,10,3,5,11,8,128,512,76703
0,2,3,4,1,4,12,128,2048,79880
0,13,9,0,3,6,8,256,256,50145
0,17,9,2,8,14,32,64,256,76146
1,15,7,2,4,0,16,256,0,167422
0,4,8,3,6,12,6,512,1024,40343
1,3,8,2,4,9,8,512,0,104040
0,10,10,0,7,13,8,128,256,141505
0,18,8,1,3,6,12,128,1024,56977
0,16,3,1,5,11,6,512,2048,76911
0,1,5,3,0,3,4,1,2048,64630
0,8,10,1,7,13,8,64,512,141578
1,19,6,3,4,2,12,256,0,81925
1,11,10,3,4,9,8,1,0,34914
1,16,4,0,4,7,32,256,0,63242
0,11,4,4,7,13,12,256,1024,157329
1,19,5,4,4,10,4,512,0,105490
0,3,6,4,2,5,6,128,512,17060
1,9,3,2,4,10,8,512,0,31593
0,14,8,3,0,3,6,256,1024,67036
0,19,5,4,7,13,8,1,512,123260
0,9,5,0,0,3,8,256,1024,16845
1,19,8,1,4,8,16,64,0,98742
0,12,7,3,6,12,32,1,1024,106599
0,7,6,1,0,3,6,256,256,80714
0,10,1,1,3,6,6,256,512,12452
0,10,1,2,7,13,8,256,512,162758
1,15,8,1,4,1,32,128,0,69002
1,0,4,0,4,8,16,128,0,180935
1,0,2,0,4,2,12,64,0,105573
1,12,7,1,4,0,6,256,0,50769
0,2,7,0,0,3,6,64,256,87568
0,19,1,3,5,11,6,256,2048,53389
1,12,9,3,4,8,16,1,0,122007
0,19,1,1,0,3,12,256,256,124767
1,12,3,0,4,10,8,1,0,80596
0,6,2,4,8,14,12,64,2048,90311
1,13,8,0,4,8,32,512,0,88521
1,4,7,0,4,10,6,1,0,56225
0,10,8,2,1,4,32,512,512,158474
1,16,4,4,4,8,12,128,0,115040
1,0,8,0,4,7,32,64,0,48628
1,10,5,3,4,10,4,256,0,140213
0,15,4,3,8,14,4,64,2048,196134
0,12,4,3,3,6,16,128,1024,87890
0,9,5,2,1,4,4,1,256,199393
0,9,8,2,3,6,8,128,1024,182425
1,17,10,0,4,0,4,64,0,164752
0,19,6,3,1,4,32,256,256,24673
0,11,8,4,3,6,4,512,1024,139218
0,17,7,0,2,5,8,64,1024,140299
0,1,2,3,0,3,6,128,256,91598
0,5,2,3,0,3,6,64,512,45130
1,16,6,2,4,10,6,256,0,120343
0,14,1,2,3,6,8,1,512,194941
1,3,4,1,4,7,32,256,0,178681
0,7,9,2,5,11,12,1,256,73606
1,6,8,3,4,10,12,128,0,191882
0,17,4,2,2,5,16,64,1024,164980
0,1,9,0,6,12,4,256,2048,118197
1,18,5,4,4,9,4,64,0,191151
1,9,9,3,4,1,16,512,0,162086
1,11,7,3,4,0,4,512,0,193604
1,1,1,0,4,2,8,512,0,23097
1,7,3,1,4,7,32,256,0,144206
0,10,2,2,3,6,6,1,256,21729
0,9,9,0,8,14,8,256,256,71729
0,13,4,2,1,4,12,256,1024,98554
1,9,3,1,4,2,32,256,0,140592
0,16,1,3,2,5,8,512,256,58814
0,18,3,1,8,14,32,256,256,33859
0,10,9,0,7,13,16,512,256,116490
1,3,8,2,4,1,12,64,0,56340
1,11,2,1,4,10,6,512,0,186890
1,11,1,2,4,8,12,64,0,104485
1,18,3,0,4,10,12,256,0,13643
0,6,1,0,8,14,12,512,256,44973
1,4,8,2,4,0,4,64,0,66435
0,8,2,4,0,3,16,256,1024,147395
0,10,4,2,2,5,16,256,256,183772
0,10,4,3,6,12,32,256,2048,124645
0,11,8,4,1,4,8,256,256,31536
1,1,7,2,4,0,12,1,0,106897
0,1,7,2,6,12,8,512,1024,187214
0,17,5,4,0,3,8,64,1024,132608
0,16,5,1,0,3,8,256,256,159276
1,10,1,3,4,10,8,1,0,148094
0,7,1,3,2,5,6,64,512,125109
1,15,9,1,4,2,4,1,0,121372
0,1,5,4,6,12,4,64,512,184628
1,10,4,4,4,10,4,256,0,83469
0,7,3,3,5,11,32,64,512,176426
1,5,6,3,4,2,32,256,0,51434
0,8,2,2,8,14,12,128,512,193279
0,4,2,3,2,5,4,512,1024,111366
1,0,5,1,4,10,32,64,0,88236
0,15,7,0,6,12,6,256,256,124324
1,16,10,1,4,8,8,256,0,91998
0,8,7,4,3,6,6,64,1024,148233
0,19,10,3,7,13,4,128,2048,110312
1,8,8,2,4,7,32,256,0,164164
0,10,8,4,8,14,8,1,1024,155548
1,19,8,1,4,7,6,256,0,86922
0,16,5,2,0,3,12,128,512,102853
0,0,4,4,1,4,6,512,512,37383
0,14,9,3,8,14,8,256,256,12873
1,0,3,3,4,7,12,1,0,73006
1,11,4,3,4,8,8,128,0,37187
0,16,10,3,7,13,16,64,1024,152037
0,11,2,2,5,11,6,256,256,113401
0,2,5,3,0,3,16,128,512,58295
0,4,5,3,8,14,16,128,1024,181922
0,19,2,0,3,6,12,128,1024,79985
0,3,7,4,7,13,6,512,2048,15872
0,6,6,0,8,14,8,64,1024,196148
0,9,2,0,1,4,16,256,512,158942
1,3,2,4,4,7,16,64,0,52116
0,12,10,0,5,11,32,256,2048,125245
1,13,2,3,4,1,12,64,0,6479
0,5,1,0,1,4,16,128,2048,98535
0,7,4,3,0,3,8,1,1024,6854
1,14,9,2,4,7,4,256,0,103681
1,4,3,1,4,7,32,256,0,156864
1,11,1,3,4,7,32,256,0,184944
1,16,3,1,4,7,6,128,0,8185
